公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,合同,【山东省本级】山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源合同公开,,SDGP370000000202202003695,"AR虚拟仿真,继续教育网络教学资源,跨境电商实训平台,行业应用软件开发服务,培训开发软件",320000.0,山东工商学院,学校,,,,弘成科技发展有限公司,解*-18610228681,320000.0,2022-08-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/351205116/b2
中标,合同,【山东省本级】山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源合同公开,,SDGP370000000202202003695,"AR虚拟仿真,跨境电商实训平台,行业应用软件,继续教育网络教学资源,培训开发软件",28500.0,山东工商学院,学校,,,,湖南典阅教育科技有限公司,中标人-13257324046,28500.0,2022-08-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/351204905/b2
中标,合同,【山东省本级】山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源合同公开,,SDGP370000000202202003695,"AR虚拟仿真,跨境电商实训平台,行业应用软件,继续教育网络教学资源,培训开发软件",86000.0,山东工商学院,学校,,,,长春市敏学教育科技有限公司,中标人-13394471330,86000.0,2022-08-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/351207040/b2
中标,合同,【山东省本级】山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源合同公开,,SDGP370000000202202003695,"AR虚拟仿真,跨境电商实训平台,行业应用软件,继续教育网络教学资源,培训开发软件",99000.0,山东工商学院,学校,,,,山东润楚教育科技有限公司,中标人-18954811668,99000.0,2022-08-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/351205295/b2
中标,合同,【山东省本级】山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源合同公开,,SDGP370000000202202003695,"AR虚拟仿真,跨境电商实训平台,行业应用软件,继续教育网络教学资源,培训开发软件",100000.0,山东工商学院,学校,,,,湖南典阅教育科技有限公司,中标人-13257324046,100000.0,2022-08-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/351205939/b2
中标,合同,【山东省本级】山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源合同公开,,SDGP370000000202202003695,"AR虚拟仿真,跨境电商实训平台,行业应用软件,继续教育网络教学资源,培训开发软件",76000.0,山东工商学院,学校,,,,重庆夼旗科技有限公司,中标人-18983392976,76000.0,2022-08-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/351204923/b2
中标,合同,【山东省本级】济宁学院科研创新平台设备采购（G-N包）合同公开,,SDGP370000000202202006049,"虚拟仿真软件,科研创新平台设备,教学专用仪器",300800.0,济宁学院,学校,采购人-18463730445,,,山东伏波教育科技有限公司,中标人-13012998592,300800.0,2022-08-11,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/351264069/b2
中标,中标结果,山东信息职业技术学院实网攻防靶场虚拟仿真实训室建设项目中标（成交）公告,,SDGP370000000202202005677,实网攻防靶场虚拟仿真实训室建设项目,595000.0,山东信息职业技术学院,学校,采购人-0536-2958168,山东世纪华都工程咨询有限公司,代理联系人-15306460729,山东谷联网络技术有限公司,,595000.0,2022-08-10,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/350872318/b2
中标,中标结果,山东信息职业技术学院无人机飞行虚拟仿真技研室建设项目中标（成交）公告,,SDGP370000000202202005675,无人机飞行虚拟仿真技研室建设项目,985713.0,山东信息职业技术学院,学校,采购人-0536-2958168,山东世纪华都工程咨询有限公司,代理联系人-15306460729,山东易通通信发展有限公司,,985713.0,2022-08-10,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/350871895/b2
中标,中标结果,山东建筑大学绿色建筑材料腐蚀防护与电镀虚拟仿真实验项目中标（成交）公告,,SDGP370000000202202006408,绿色建筑材料腐蚀防护与电镀虚拟仿真实验项目,395500.0,山东建筑大学,学校,采购人-86361800,山东国大招标有限公司,王*-0531-80996696,北京易智时代数字科技有限公司,,395500.0,2022-08-09,山东,,,,,https://www.zhiliaobiaoxun.com/content/350680331/b2
中标,中标结果,山东水利职业学院装配式钢结构虚拟仿真实训项目中标（成交）公告,,SDGP370000000202202005930,装配式钢结构虚拟仿真实训项目,537000.0,山东水利职业学院,学校,采购人-0633-7983960,山东金帆项目管理有限公司,于*-13561918705,山东新之筑信息科技有限公司,,537000.0,2022-08-09,山东,日照,,,,https://www.zhiliaobiaoxun.com/content/350602653/b2
中标,中标结果,济宁学院科研创新平台设备采购项目（A-F包）中标（成交）公告,,SDGP370000000202202006050,"虚拟仿真平台,实验仪器,服务器设备,科研设备,教学科研仪器,人工智能实验平台,科研创新平台设备,物理化学实验设备,基础化学实验室改造,分析仪器,高性能超算平台,工程工艺与检测设备,实验室家具与隔断,生物与医药重点学科及靶向药物研究平台建设,数字三笔字实训室建设,集群机器人协调控制实验平台",0.0,济宁学院,学校,采购人-0537-3196159,昆仑项目管理（山东）有限公司,段*-0537-2616518,"济南玉华实验室装备有限公司
亿维数字技术股份有限公司
山东振强国际贸易有限公司
青岛光线电子科技有限公司
山东赛文电子科技有限公司
山东超算网络科技有限公司
慕乐网络科技（大连）有限公司
道非科技（青岛）有限公司
东方智能科技（山东）有限公司
山东骐骥生物科技有限公司
山东信则立实验设备有限公司
山东思睿教育科技有限公司
山东华盛永健智能科技发展有限公司",,"0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
796800.0
0.0
0.0",2022-08-06,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/349814202/b2
中标,中标结果,山东医药技师学院优质专业建设-阿司匹林3D虚拟现实仿真软件购置项目目（4622）中标（成交）公告,,SDGP370000000202202006332,3D虚拟现实仿真软件,299000.0,山东医药技师学院,学校,采购人-0538-8941689,山东三木招标有限公司,陈*-0531-82906138,山东闻合达经贸有限公司,,299000.0,2022-08-05,山东,泰安,,,,https://www.zhiliaobiaoxun.com/content/349549996/b2
中标,中标结果,济宁学院科研创新平台设备采购（G-N包）中标（成交）公告,,SDGP370000000202202006049,"虚拟仿真平台建设,分析测试中心建设,科研创新服务平台,科研创新平台设备,智慧实验室综合管理平台,智能装备创新平台,直播电商供应链产学研中心,新能源开发创新平台,安全检测科研平台",0.0,济宁学院,学校,采购人-0537-3196159,山东新世纪招标有限公司,李**-18053757700,"北京易普拉格科技股份有限公司
山东铭迈驰翔经贸有限公司
亿维数字技术股份有限公司
山东伏波教育科技有限公司
青岛光线电子科技有限公司
山东骐骥生物科技有限公司
山东思睿教育科技有限公司",,"1140000.0
0.0
0.0
0.0
0.0
0.0
0.0",2022-08-05,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/349636796/b2
中标,中标结果,山东科技职业学院虚拟仿真实训室项目中标（成交）公告,,SDGP370000000202202006202,"工业机器人虚拟仿真实训室,虚拟仿真实训室项目,数控虚拟仿真实训室",0.0,山东科技职业学院,学校,采购人-0536-8187418,山东善信招标有限公司,孙**-0536-2258988,"山东众博信息科技有限公司
烟台市程强信息科技有限公司",,"748600.0
748567.0",2022-08-04,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/349240780/b2
中标,中标结果,青岛科技大学虚拟仿真软件项目（1828）中标（成交）公告,,SDGP370000000202202006198,"虚拟仿真软件项目,人力资源管理竞争对抗比赛平台软件",0.0,青岛科技大学,学校,采购人-0532-88959027,山东三木招标有限公司,代理联系人-0531-66589933,"山东润楚教育科技有限公司
济南羽晟信息技术有限公司",,"139000.0
0.0",2022-08-04,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/349193222/b2
中标,中标结果,济宁职业技术学院济宁职业技术学院汽车虚拟仿真实训室采购桌椅项目成交公告,,SDGP370800000202201001585_A,"汽车虚拟仿真实训室,组合家具,桌椅",33360.0,济宁职业技术学院,学校,,济宁市政府采购中心,王**-13905476805,济宁市六分商贸有限公司,,33360.0,2022-08-04,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/349159866/b2
中标,中标结果,济源职业技术学院冶金综合实训共享基地项目中标结果公告,,济源采购-2022-559,"虚拟仿真实训系统,机械点检实训考核模拟仿真系统,仪表点检实训考核模拟仿真系统,虚拟生产仿真实训系统,综合实训共享基地项目,智能机电设备点检实训考核系统,铜冶炼生产虚拟仿真认知漫游系统,生产仿真认知系统",1360000.0,济源职业技术学院,学校,刘**-0391-6621033,河南永正项目管理有限公司,"张**-0391-5593166,张**-0391-6636766",山东星科智能科技股份有限公司,,1360000.0,2022-08-04,山东,,,,,https://www.zhiliaobiaoxun.com/content/349241574/b2
中标,合同,【山东省本级】山东体育学院山东体育学院体育管理学院虚拟仿真实训平台采购合同公开,,SDGP370000000202202003787,"虚拟仿真实训平台,教学专用仪器",498800.0,山东体育学院,学校,采购人-89655181,,,济南思赛商贸有限公司,中标人-13455154035,498800.0,2022-08-03,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/349100336/b2
中标,合同,【山东省本级】山东体育学院山东体育学院体育管理学院生命安全虚拟仿真设备采购合同公开,,SDGP370000000202202003788,"生命安全虚拟仿真设备,教学专用仪器",349290.0,山东体育学院,学校,采购人-89655181,,,北京润尼尔网络科技有限公司,中标人-13261231198,349290.0,2022-08-03,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/349100339/b2
中标,合同,【山东省本级】山东体育学院山东体育学院体育管理学院虚拟仿真课程服务合同公开,,SDGP370000000202202003786,"虚拟仿真课程服务,支撑软件开发服务",298000.0,山东体育学院,学校,采购人-89655181,,,上海卓越睿新数码科技股份有限公司,中标人-18560161911,298000.0,2022-08-03,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/349100347/b2
中标,中标结果,聊城市技师学院聊城市职业技能公共实训基地智慧建造技术实训中心（智能建造虚拟仿真实训）-建筑BIM实训配套机房采购项目成交公告,,SDGP371500000202201001355_A,"计算机网络系统工程,建筑BIM实训配套机房",479220.0,聊城市技师学院,学校,,聊城市采购中心,,聊城市畅瑞信息技术有限公司,,479220.0,2022-08-03,山东,聊城,,,,https://www.zhiliaobiaoxun.com/content/348770067/b2
中标,中标结果,德州职业技术学院电梯虚拟仿真设备及软件采购项目成交结果公告,,TLZBDZ-DZCG-20220707,电梯虚拟仿真设备及软件,210000.0,德州职业技术学院,学校,采购人-0534-2557077,山东通力招标有限公司,张**-13105345799,中国建筑科学研究院有限公司建筑机械化研究分院,,210000.0,2022-08-02,山东,德州,,,,https://www.zhiliaobiaoxun.com/content/348577906/b2
中标,中标结果,山东医学高等专科学校检验虚拟仿真实训中心建设项目（2694）中标（成交）公告,,SDGP370000000202202004833,检验虚拟仿真实训中心建设项目,1189500.0,山东医学高等专科学校,学校,采购人-0539-8235084,山东三木招标有限公司,郭*-0531-82979333,山东品创医教科技发展有限公司,,1189500.0,2022-08-02,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/348448589/b2
中标,合同,济南工程职业技术学院虚拟仿真实验教学中心（二期）项目合同公示,,SDGP370100000202202000781,"虚拟仿真实验教学中心二期项目,物品",1246500.0,济南工程职业技术学院,学校,采购人-0531-86385022,,,山东苏一光信息科技有限公司,中标人-18953198507,1246500.0,2022-08-02,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/348506450/b2
中标,合同,济南工程职业技术学院虚拟仿真实验教学中心（二期）项目合同公示,,SDGP370100000202202000781,"虚拟仿真实验教学中心二期项目,物品",1025000.0,济南工程职业技术学院,学校,采购人-0531-86385022,,,济南科明数码技术股份有限公司,中标人-18668990895,1025000.0,2022-08-02,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/348511866/b2
中标,中标结果,菏泽医学专科学校中医药类虚拟仿真软件库首期建设项目中标（成交）公告,,SDGP370000000202202005877,"中医药类虚拟仿真软件库首期建设项目,中医四诊技能训练系统,特定穴学习软件",524500.0,菏泽医学专科学校,学校,采购人-0530-5925896,山东龙脉招标有限公司,吕*-0531-85866868,山东国医慧联系统集成有限公司,,524500.0,2022-08-02,山东,菏泽,,,,https://www.zhiliaobiaoxun.com/content/348586182/b2
中标,合同,【山东省本级】滨州医学院滨州医学院药学院虚拟仿真实验教学平台建设合同公开,,SDGP370000000202202001125,"虚拟仿真实验教学平台建设,数据库管理系统",102.0,滨州医学院,学校,,,,山东泽众电子科技有限公司,中标人-13075363230,102.0,2022-08-01,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/348121578/b2
中标,中标结果,【潍坊】潍坊护理职业学院机房升级改造，教学系统，WAF设备及磁盘阵列采购（2，3标段）成交结果公告,,,"失智老人照护职业技能虚拟仿真教学系统,WAF设备,磁盘阵列,机房升级改造",0.0,潍坊护理职业学院,学校,,,,"潍坊瑞泰医疗器械有限公司
济南协瑞信息技术有限公司",,"256000.0
199000.0",2022-07-30,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/347344794/b2
中标,中标结果,济南工程职业技术学院虚拟仿真实验教学中心（二期）项目--济南工程职业技术学院虚拟仿真实验教学中心（二期）项目公共虚拟仿真实训中心,,2022CGHW01Z5160,"虚拟仿真实验教学中心,虚拟仿真实训中心",0.0,济南工程职业技术学院,学校,,山东润知项目管理有限公司,,济南科明数码技术股份有限公司,,0.0,2022-07-29,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/347191534/b2
中标,中标结果,济南工程职业技术学院虚拟仿真实验教学中心（二期）项目--济南工程职业技术学院虚拟仿真实验教学中心（二期）项目智慧建造实训中心,,2022CGHW01Z5160,"虚拟仿真实验教学中心二期项目,智慧建造实训中心",0.0,济南工程职业技术学院,学校,,山东润知项目管理有限公司,,山东苏一光信息科技有限公司,,0.0,2022-07-29,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/347191512/b2
